id;left;satisfaction_level;last_evaluation;average_montly_hours;time_spend_company;Work_accident;promotion_last_5years;salary;num_project;depto
509;1;0,38;0,55;158;3;0;0;low;2;support
510;1;0,37;0,57;155;3;0;0;low;2;support
511;1;0,44;0,48;146;3;0;0;low;2;support
512;1;0,53;0,85;164;5;0;0;low;2;support
513;1;0,59;0,96;259;4;0;0;low;6;support
514;1;0,11;0,89;293;4;0;0;low;6;support
515;1;0,83;0,96;275;5;0;0;low;5;support
516;1;0,88;1;219;6;1;0;low;5;technical
517;1;0,1;0,89;247;4;0;0;low;6;technical
518;1;0,39;0,86;309;4;0;0;low;6;technical
519;1;0,44;0,54;151;3;0;0;low;2;management
520;1;0,39;0,51;129;3;0;0;low;2;IT
521;1;0,87;0,94;274;5;0;0;low;4;IT
522;1;0,74;0,99;233;5;0;0;low;4;IT
523;1;0,1;0,95;289;4;0;0;low;6;IT
524;1;0,74;0,82;239;6;0;0;low;4;IT
525;1;0,75;0,99;221;5;0;0;low;5;product_mng
526;1;0,41;0,56;150;3;0;0;low;2;product_mng
527;1;0,41;0,45;144;3;1;0;low;2;product_mng
528;1;0,49;0,9;289;4;0;0;low;6;product_mng
529;1;0,39;0,8;301;5;0;0;medium;6;IT
530;1;0,39;0,57;145;3;0;0;medium;2;accounting
531;1;0,4;0,56;137;3;0;0;medium;2;accounting
532;1;0,37;0,54;131;3;1;0;medium;2;hr
533;1;0,1;0,84;246;4;0;0;medium;6;hr
534;1;0,43;0,51;136;3;0;0;medium;2;hr
535;1;0,75;0,85;240;6;1;0;medium;5;marketing
536;1;0,37;0,56;156;3;0;0;medium;2;sales
537;1;0,11;0,85;305;4;0;0;medium;6;accounting
538;1;0,45;0,45;154;3;1;0;medium;2;support
539;1;0,87;1;261;5;1;0;medium;5;technical
540;1;0,11;0,94;244;4;0;0;medium;6;management
541;1;0,45;0,54;129;3;0;0;high;2;marketing
542;1;0,81;0,87;254;5;0;0;low;4;marketing
543;1;0,77;0,91;236;5;0;0;medium;5;marketing
544;1;0,89;0,92;237;5;0;0;medium;5;sales
545;1;0,43;0,49;135;3;0;0;medium;2;sales
546;1;0,78;1;236;5;0;0;medium;5;sales
547;1;0,37;0,47;149;3;0;0;low;2;sales
548;1;0,37;0,5;141;3;0;0;low;2;sales
549;1;0,85;0,82;270;5;0;0;low;4;sales
550;1;0,41;0,47;138;3;0;0;low;2;sales
551;1;0,11;0,96;298;4;0;0;low;6;sales
552;1;0,75;0,99;254;5;0;0;low;5;sales
553;1;0,82;0,85;248;5;0;0;low;5;sales
554;1;0,79;1;257;6;0;0;low;5;sales
555;1;0,43;0,53;150;3;0;0;low;2;sales
556;1;0,1;0,9;281;4;0;0;low;6;sales
557;1;0,46;0,48;141;3;1;0;low;2;sales
558;1;0,43;0,57;157;3;0;0;low;2;sales
559;1;0,43;0,55;136;3;0;0;low;2;sales
560;1;0,11;0,8;296;4;0;0;low;6;sales
561;1;0,29;0,86;279;4;0;0;low;6;sales
562;1;0,37;0,53;131;3;0;0;low;2;sales
563;1;0,4;0,57;160;3;0;0;low;2;accounting
564;1;0,1;0,77;291;4;0;0;low;6;accounting
565;1;0,41;0,53;157;3;0;0;low;2;accounting
566;1;0,79;0,58;294;4;0;0;low;3;hr
567;1;0,11;0,79;310;4;0;0;low;6;hr
568;1;0,1;0,97;282;4;0;0;medium;6;hr
569;1;0,44;0,51;134;3;0;0;medium;2;hr
570;1;0,25;0,46;214;4;0;0;medium;4;technical
571;1;0,44;0,52;137;3;0;0;medium;2;technical
572;1;0,73;1;252;5;0;0;medium;4;technical
573;1;0,75;0,97;243;6;0;0;medium;5;technical
574;1;0,36;0,47;148;3;0;0;medium;2;technical
575;1;0,37;0,49;151;3;0;0;medium;2;technical
576;1;0,39;0,49;129;3;0;0;medium;2;technical
577;1;0,48;0,78;198;2;0;0;medium;2;technical
578;1;0,57;0,72;275;6;0;0;medium;4;technical
579;1;0,9;0,96;243;5;0;0;medium;5;technical
580;1;0,39;0,55;159;3;0;0;high;2;technical
581;1;0,44;0,51;145;3;0;0;low;2;support
582;1;0,81;0,88;242;5;0;0;medium;5;support
583;1;0,74;0,87;242;5;0;0;medium;5;support
584;1;0,44;0,56;145;3;0;0;medium;2;support
585;1;0,41;0,56;154;3;0;1;medium;2;support
586;1;0,4;0,51;139;3;0;0;low;2;support
587;1;0,46;0,57;152;3;0;0;low;2;support
588;1;0,8;0,83;211;3;0;0;low;2;support
589;1;0,87;0,9;258;5;0;0;low;5;support
590;1;0,39;0,54;155;3;0;0;low;2;support
591;1;0,38;0,55;148;3;0;0;low;2;support
592;1;0,66;0,67;255;3;0;0;low;2;technical
593;1;0,1;0,8;264;4;0;0;low;6;technical
594;1;0,37;0,54;132;3;0;0;low;2;technical
595;1;0,1;0,77;255;4;0;0;low;6;management
596;1;0,39;0,87;263;4;0;0;low;5;IT
597;1;0,86;0,84;222;5;0;0;low;5;IT
598;1;0,11;0,9;263;4;0;0;low;6;IT
599;1;0,37;0,46;157;3;0;0;low;2;IT
600;1;0,11;0,92;307;4;0;0;low;6;IT
601;1;0,77;0,98;259;6;0;0;low;5;product_mng
602;1;0,84;0,94;222;6;0;0;low;5;product_mng
603;1;0,1;0,84;250;4;0;0;low;6;product_mng
604;1;0,83;0,9;245;5;0;0;low;5;product_mng
605;1;0,11;0,79;292;4;0;0;low;6;IT
606;1;0,86;0,92;252;5;0;0;low;5;RandD
607;1;0,38;0,56;161;3;0;0;medium;2;RandD
608;1;0,11;0,88;250;4;0;0;medium;5;RandD
609;1;0,45;0,49;134;3;0;0;medium;2;RandD
610;1;0,1;0,85;279;4;0;0;medium;6;RandD
611;1;0,19;0,95;256;4;0;0;medium;6;marketing
612;1;0,39;0,53;127;3;0;0;medium;2;sales
613;1;0,37;0,47;138;3;1;0;medium;2;accounting
614;1;0,81;0,97;243;5;0;0;medium;5;support
615;1;0,29;0,9;296;4;0;0;medium;6;technical
616;1;0,1;0,88;267;4;0;0;medium;6;management
617;1;0,39;0,49;144;3;0;0;medium;2;marketing
618;1;0,83;0,95;251;5;0;0;medium;4;marketing
619;1;0,45;0,57;148;3;0;0;high;2;marketing
620;1;0,43;0,51;141;3;0;0;low;2;sales
621;1;0,8;0,75;268;2;0;0;medium;3;sales
622;1;0,1;0,86;247;4;0;0;medium;6;sales
623;1;0,1;0,55;247;4;0;0;medium;2;sales
624;1;0,36;0,52;146;3;0;0;medium;2;sales
625;1;0,38;0,5;140;3;0;0;low;2;sales
626;1;0,78;0,98;263;6;0;0;low;5;sales
627;1;0,44;0,49;145;3;0;0;low;2;sales
628;1;0,41;0,46;156;3;1;0;low;2;sales
629;1;0,72;0,85;244;6;0;0;low;5;sales
630;1;0,46;0,54;144;3;0;0;low;2;sales
631;1;0,1;0,9;286;4;0;0;low;6;sales
632;1;0,34;0,67;141;2;0;0;low;4;sales
633;1;0,11;0,89;260;5;0;0;low;6;sales
634;1;0,38;0,56;154;3;0;0;low;2;sales
635;1;0,82;0,92;225;5;0;0;low;5;sales
636;1;0,39;0,57;127;3;0;0;low;2;sales
637;1;0,44;0,53;140;3;0;0;low;2;sales
638;1;0,43;0,52;147;3;0;0;low;2;sales
639;1;0,84;0,83;227;5;0;0;low;4;accounting
640;1;0,43;0,48;153;3;0;0;low;2;accounting
641;1;0,37;0,52;128;3;0;0;low;2;accounting
642;1;0,74;0,97;228;5;0;0;low;4;hr
643;1;0,73;0,97;235;5;0;0;low;5;hr
644;1;0,37;0,47;148;3;0;0;low;2;hr
645;1;0,58;0,62;238;3;0;0;low;4;hr
646;1;0,4;0,54;141;3;0;0;medium;2;technical
647;1;0,51;0,83;249;4;0;0;medium;5;technical
648;1;0,46;0,5;151;3;0;0;medium;2;technical
649;1;0,45;0,54;129;3;0;0;medium;2;technical
650;1;0,46;0,5;156;3;0;0;medium;2;technical
651;1;0,39;0,45;134;3;0;0;medium;2;technical
652;1;0,59;0,88;269;4;0;0;medium;6;technical
653;1;0,39;0,77;290;4;0;0;medium;6;technical
654;1;0,37;0,51;132;3;0;0;medium;2;technical
655;1;0,1;0,89;308;4;0;0;medium;6;technical
656;1;0,77;1;232;5;0;0;medium;4;technical
657;1;0,79;0,86;235;5;0;0;medium;5;support
658;1;0,43;0,55;130;3;0;0;high;2;support
659;1;0,38;0,53;146;3;0;0;low;2;support
660;1;0,77;0,91;221;6;0;0;medium;5;support
661;1;0,44;0,5;130;3;0;0;medium;2;support
662;1;0,39;0,46;136;3;0;0;medium;2;support
663;1;0,78;0,89;274;6;0;0;medium;5;support
664;1;0,1;0,79;256;5;0;0;low;6;support
665;1;0,1;0,77;276;4;0;0;low;5;support
666;1;0,75;0,85;267;5;0;0;low;5;support
667;1;0,46;0,62;213;3;0;0;low;6;support
668;1;0,91;0,97;274;6;0;0;low;4;technical
669;1;0,1;0,92;258;4;0;0;low;6;technical
670;1;0,72;0,6;153;5;0;0;low;3;technical
671;1;0,11;0,95;245;4;0;0;low;6;management
672;1;0,11;0,94;264;4;0;0;low;6;IT
673;1;0,46;0,57;154;3;0;0;low;2;IT
674;1;0,37;0,46;149;3;0;0;low;2;IT
675;1;0,46;0,5;157;3;0;0;low;2;IT
676;1;0,43;0,57;127;3;0;0;low;2;IT
677;1;0,11;0,82;270;4;0;0;low;6;product_mng
678;1;0,73;0,89;236;6;0;0;low;5;product_mng
679;1;0,43;0,47;158;3;0;0;low;2;product_mng
680;1;0,86;1;229;5;0;0;low;5;product_mng
681;1;0,1;0,83;269;4;0;0;low;6;IT
682;1;0,4;0,49;128;3;0;0;low;2;sales
683;1;0,11;0,87;278;4;0;0;low;6;sales
684;1;0,86;0,98;158;5;0;0;low;3;sales
685;1;0,42;1;202;3;0;0;medium;3;sales
686;1;0,79;0,84;240;5;0;0;medium;4;sales
687;1;0,1;0,96;255;4;0;0;medium;6;marketing
688;1;0,49;0,92;254;4;0;0;medium;6;sales
689;1;0,39;0,82;257;4;0;0;medium;6;accounting
690;1;0,87;1;228;5;0;0;medium;4;support
691;1;0,36;0,49;145;3;0;0;medium;2;technical
692;1;0,42;0,75;218;4;0;0;medium;3;management
693;1;0,84;0,86;268;5;0;0;medium;5;marketing
694;1;0,1;0,83;278;4;0;0;medium;6;marketing
695;1;0,78;0,71;249;5;0;0;medium;3;marketing
696;1;0,35;0,99;236;4;0;0;medium;3;sales
697;1;0,1;0,81;291;4;0;0;high;6;sales
698;1;0,11;0,8;306;4;0;0;low;6;sales
699;1;0,43;0,48;135;3;0;0;medium;2;sales
700;1;0,38;0,45;156;3;0;0;medium;2;sales
701;1;0,46;0,54;143;3;0;0;medium;2;sales
702;1;0,89;0,82;243;5;0;0;medium;4;sales
703;1;0,45;0,5;147;3;0;0;low;2;sales
704;1;0,44;0,53;159;3;0;0;low;2;sales
705;1;0,74;0,54;216;3;0;0;low;5;sales
706;1;0,45;0,54;152;3;0;0;low;2;sales
707;1;0,79;0,93;226;5;0;0;low;4;sales
708;1;0,79;0,91;271;5;0;0;low;5;sales
709;1;0,11;0,87;255;4;0;0;low;6;sales
710;1;0,42;0,48;140;3;0;0;low;2;sales
711;1;0,64;0,9;252;2;0;0;low;6;sales
712;1;0,4;0,55;159;3;0;0;low;2;sales
713;1;0,84;0,98;270;5;0;0;low;5;sales
714;1;0,73;0,92;232;5;0;0;low;5;sales
715;1;0,4;0,51;144;3;0;0;low;2;accounting
716;1;0,36;0,45;127;3;0;0;low;2;accounting
717;1;0,43;0,47;131;3;0;0;low;2;accounting
718;1;0,11;0,78;243;4;0;0;low;6;hr
719;1;0,91;1;244;6;0;0;low;5;hr
720;1;0,8;1;260;5;0;0;low;5;hr
721;1;0,42;0,49;139;3;0;0;low;2;hr
722;1;0,31;0,87;184;3;0;0;low;4;technical
723;1;0,44;0,47;130;3;0;0;low;2;technical
724;1;0,38;0,54;135;3;0;0;medium;2;technical
725;1;0,45;0,56;146;3;0;0;medium;2;technical
726;1;0,43;0,46;149;3;0;0;medium;2;technical
727;1;0,45;0,46;153;3;1;0;medium;2;technical
728;1;0,43;0,57;160;3;0;0;medium;2;technical
729;1;0,43;0,49;160;3;0;0;medium;2;technical
730;1;0,29;0,83;282;4;0;0;medium;6;technical
731;1;0,43;0,47;128;3;0;0;medium;2;technical
732;1;0,79;0,94;232;5;0;0;medium;4;technical
733;1;0,85;0,58;226;2;0;0;medium;3;support
734;1;0,38;0,45;129;3;0;0;medium;2;support
735;1;0,11;0,92;255;4;0;0;medium;6;support
736;1;0,83;0,99;258;5;0;0;high;5;support
737;1;0,81;0,91;229;5;0;0;low;4;support
738;1;0,42;0,56;143;3;0;0;medium;2;support
739;1;0,11;0,87;257;4;0;0;medium;6;support
740;1;0,11;0,85;275;4;0;0;medium;6;support
741;1;0,1;0,89;291;4;0;0;medium;6;support
742;1;0,5;0,54;153;4;0;0;low;5;support
743;1;0,44;0,49;154;3;0;0;low;2;support
744;1;0,11;0,9;301;4;0;0;low;6;technical
745;1;0,39;0,52;134;3;0;0;low;2;technical
746;1;0,11;0,78;245;4;0;0;low;6;technical
747;1;0,36;0,5;132;3;0;0;low;2;management
748;1;0,43;0,51;130;3;0;0;low;2;IT
749;1;0,4;0,5;127;3;0;0;low;2;IT
750;1;0,86;0,84;246;6;0;0;low;4;IT
751;1;0,38;0,49;145;3;0;0;low;2;IT
752;1;0,46;0,45;138;3;0;1;low;2;IT
753;1;0,37;0,57;129;3;0;0;low;2;product_mng
754;1;0,43;0,52;150;3;0;0;low;2;product_mng
755;1;0,66;0,93;253;5;0;0;low;5;product_mng
756;1;0,37;0,48;160;3;0;0;low;2;product_mng
757;1;0,77;0,92;235;5;0;0;low;5;IT
758;1;0,38;0,55;151;3;0;0;low;2;sales
759;1;0,39;0,54;127;3;0;0;low;2;sales
760;1;0,41;0,55;151;3;0;0;low;2;sales
761;1;0,1;0,9;290;4;0;0;low;6;sales
762;1;0,39;0,93;249;4;0;0;low;6;sales
763;1;0,41;0,47;131;3;0;0;medium;2;marketing
764;1;0,39;0,46;159;3;0;0;medium;2;sales
765;1;0,83;0,99;223;5;0;0;medium;4;accounting
766;1;0,19;0,87;214;2;0;0;medium;3;support
767;1;0,75;0,81;227;5;0;0;medium;5;technical
768;1;0,44;0,54;127;3;0;0;medium;2;management
769;1;0,1;0,84;293;5;0;0;medium;6;marketing
770;1;0,42;0,46;141;3;0;0;medium;2;marketing
771;1;0,1;0,83;300;4;0;0;medium;6;marketing
772;1;0,1;0,86;309;4;0;0;medium;6;sales
773;1;0,31;0,77;149;3;0;0;medium;4;sales
774;1;0,42;0,54;159;3;0;0;medium;2;sales
775;1;0,38;0,5;152;3;0;0;high;2;sales
776;1;0,39;0,57;158;3;0;0;low;2;sales
777;1;0,1;0,97;254;5;0;0;medium;6;sales
778;1;0,11;0,93;294;4;0;0;medium;6;sales
779;1;0,1;0,92;269;4;0;0;medium;6;sales
780;1;0,11;0,9;247;4;0;0;medium;6;sales
781;1;0,44;0,65;271;4;0;0;low;3;sales
782;1;0,91;0,96;232;5;0;0;low;4;sales
783;1;0,72;1;245;5;0;0;low;4;sales
784;1;0,36;0,46;132;3;0;0;low;2;sales
785;1;0,44;0,57;131;3;0;0;low;2;sales
786;1;0,85;0,99;248;5;0;0;low;5;sales
787;1;0,78;0,93;225;5;0;0;low;5;sales
788;1;0,39;0,46;156;3;0;0;low;2;sales
789;1;0,78;0,81;222;2;0;0;low;3;sales
790;1;0,1;0,92;243;4;1;0;low;6;sales
791;1;0,23;0,99;204;4;1;0;low;4;accounting
792;1;0,11;0,87;301;4;0;0;low;6;accounting
793;1;0,9;0,83;259;5;0;0;low;5;accounting
794;1;0,91;0,89;247;5;0;0;low;4;hr
795;1;0,11;0,79;295;4;0;0;low;6;hr
796;1;0,43;0,54;150;3;0;0;low;2;hr
797;1;0,45;0,49;151;3;0;0;low;2;hr
798;1;0,11;0,91;291;4;0;0;low;5;technical
799;1;0,11;0,93;253;4;1;0;low;6;technical
800;1;0,43;0,5;161;3;0;0;low;2;technical
801;1;0,91;0,97;251;6;0;0;low;4;technical
802;1;0,43;0,55;153;3;0;0;medium;2;technical
803;1;0,85;0,82;264;6;0;0;medium;5;technical
804;1;0,1;0,77;310;4;0;0;medium;6;technical
805;1;0,81;0,95;266;5;0;0;medium;5;technical
806;1;0,36;0,62;237;2;0;0;medium;4;technical
807;1;0,45;0,54;138;3;0;0;medium;2;technical
808;1;0,86;1;227;5;0;0;medium;5;technical
809;1;0,71;1;300;5;0;0;medium;4;support
810;1;0,11;0,97;310;4;0;0;medium;6;support
811;1;0,84;0,93;236;5;0;0;medium;5;support
812;1;0,29;0,97;288;4;0;0;medium;6;support
813;1;0,38;0,49;127;3;0;0;medium;2;support
814;1;0,15;0,55;139;4;0;0;high;6;support
815;1;0,1;0,92;253;4;1;0;low;6;support
816;1;0,8;0,97;218;5;1;0;medium;4;support
817;1;0,84;0,97;251;5;0;0;medium;5;support
818;1;0,11;0,87;264;4;0;0;medium;6;support
819;1;0,89;0,79;149;2;0;0;medium;3;support
820;1;0,45;0,51;138;3;0;0;low;2;technical
821;1;0,11;0,93;284;4;0;0;low;6;technical
822;1;0,74;0,93;244;5;0;0;low;5;technical
823;1;0,41;0,5;128;3;0;0;low;2;management
824;1;0,44;0,53;154;3;0;0;low;2;IT
825;1;0,37;0,56;138;3;0;0;low;2;IT
826;1;0,11;0,86;308;4;0;0;low;6;IT
827;1;0,1;0,93;269;4;0;0;low;6;IT
828;1;0,7;0,74;136;3;0;0;low;6;IT
829;1;0,59;1;160;5;0;0;low;2;product_mng
830;1;0,38;0,53;138;3;0;0;low;2;product_mng
831;1;0,72;0,95;220;5;0;0;low;4;product_mng
832;1;0,73;1;274;5;0;0;low;5;product_mng
833;1;0,39;0,48;161;3;0;0;low;2;IT
834;1;0,89;0,82;224;6;0;0;low;5;RandD
835;1;0,89;1;260;5;0;0;low;4;RandD
836;1;0,11;0,78;300;4;1;0;low;6;RandD
837;1;0,43;0,56;133;3;0;0;low;2;RandD
838;1;0,59;0,93;308;4;0;0;low;6;RandD
839;1;0,81;0,9;238;6;0;0;low;5;marketing
840;1;0,37;0,53;126;3;0;0;low;2;sales
841;1;0,36;0,56;138;3;0;0;medium;2;accounting
842;1;0,11;0,85;299;4;0;0;medium;6;support
843;1;0,1;0,85;254;4;0;0;medium;6;technical
844;1;0,66;0,47;156;2;0;0;medium;6;management
845;1;0,39;0,47;152;3;0;0;medium;2;marketing
846;1;0,44;0,51;146;3;0;0;medium;2;marketing
847;1;0,1;0,84;253;4;0;0;medium;6;marketing
848;1;0,79;0,94;227;6;0;0;medium;5;sales
849;1;0,1;0,81;301;4;1;0;medium;6;sales
850;1;0,54;0,94;294;3;0;0;medium;6;sales
851;1;0,37;0,47;151;3;0;0;medium;2;sales
852;1;0,37;0,57;128;3;0;0;medium;2;sales
853;1;0,82;0,89;217;5;0;0;high;5;sales
854;1;0,45;0,52;160;3;0;0;low;2;sales
855;1;0,79;0,9;263;5;0;0;medium;5;sales
856;1;0,42;0,56;156;3;0;0;medium;2;sales
857;1;0,1;0,85;273;4;0;0;medium;6;sales
858;1;0,11;0,78;303;4;0;0;medium;6;sales
859;1;0,74;1;253;5;0;0;low;4;sales
860;1;0,1;0,93;270;4;0;0;low;6;sales
861;1;0,79;1;218;5;0;0;low;4;sales
862;1;0,43;0,48;144;3;0;0;low;2;sales
863;1;0,41;0,47;154;3;0;0;low;2;sales
864;1;0,39;0,55;146;3;0;0;low;2;sales
865;1;0,1;0,94;260;4;0;0;low;6;sales
866;1;0,82;0,85;218;5;0;0;low;5;sales
867;1;0,41;0,46;128;3;0;0;low;2;accounting
868;1;0,42;0,56;128;3;0;0;low;2;accounting
869;1;0,74;0,88;248;6;0;0;low;4;accounting
870;1;0,38;0,57;152;3;1;0;low;2;hr
871;1;0,39;0,56;126;3;0;0;low;2;hr
872;1;0,87;0,94;260;5;0;0;low;4;hr
873;1;0,1;0,9;263;4;0;0;low;5;hr
874;1;0,78;1;220;5;0;0;low;5;technical
875;1;0,14;0,73;282;5;0;0;low;6;technical
876;1;0,11;0,94;277;5;0;0;low;6;technical
877;1;0,91;0,94;257;5;0;0;low;5;technical
878;1;0,49;0,63;265;3;0;0;low;6;technical
879;1;0,38;0,47;143;3;0;0;low;2;technical
880;1;0,82;0,97;263;5;0;0;medium;5;technical
881;1;0,38;0,88;154;4;0;0;medium;3;technical
882;1;0,89;1;253;5;0;0;medium;5;technical
883;1;0,11;0,79;294;4;0;0;medium;6;technical
884;1;0,37;0,51;128;3;0;0;medium;2;technical
885;1;0,38;0,5;153;3;0;0;medium;2;support
886;1;0,78;0,87;256;5;0;0;medium;5;support
887;1;0,41;0,51;127;3;0;0;medium;2;support
888;1;0,41;0,51;137;3;0;0;medium;2;support
889;1;0,11;0,83;295;4;0;0;medium;6;support
890;1;0,11;0,79;281;4;0;0;medium;6;support
891;1;0,43;0,57;131;3;1;0;medium;2;support
892;1;0,75;0,86;237;5;0;0;high;5;support
893;1;0,74;0,99;276;5;0;0;low;4;support
894;1;0,85;0,85;267;5;0;0;medium;5;support
895;1;0,73;0,92;266;5;0;0;medium;5;support
896;1;0,1;0,79;294;4;0;0;medium;6;technical
897;1;0,44;0,56;134;3;0;0;medium;2;technical
898;1;0,3;0,56;309;4;1;0;low;3;technical
899;1;0,11;0,77;273;4;0;0;low;6;management
900;1;0,84;0,83;238;5;0;0;low;5;IT
901;1;0,78;0,94;271;6;0;0;low;5;IT
902;1;0,43;0,53;145;3;0;0;low;2;IT
903;1;0,36;0,55;152;3;0;0;low;2;IT
904;1;0,43;0,47;128;3;0;0;low;2;IT
905;1;0,45;0,46;142;3;0;0;low;2;product_mng
906;1;0,76;0,93;238;5;0;0;low;5;product_mng
907;1;0,1;0,78;286;4;0;0;low;6;product_mng
908;1;0,39;0,86;291;4;0;0;low;6;product_mng
909;1;0,92;1;259;5;0;0;low;5;IT
910;1;0,92;0,9;248;5;0;0;low;5;sales
911;1;0,79;0,98;271;5;0;0;low;4;sales
912;1;0,43;0,51;140;3;0;0;low;2;sales
913;1;0,8;0,95;274;5;0;0;low;4;sales
914;1;0,44;0,49;127;3;1;0;low;2;sales
915;1;0,89;0,87;275;6;0;0;low;5;marketing
916;1;0,48;0,88;239;3;0;0;low;3;sales
917;1;0,11;0,82;304;4;1;0;low;6;accounting
918;1;0,38;0,55;145;3;0;0;low;2;support
919;1;0,11;0,85;259;4;0;0;medium;6;technical
920;1;0,82;0,86;264;5;0;0;medium;4;management
921;1;0,37;0,45;160;3;0;0;medium;2;marketing
922;1;0,4;0,48;138;3;0;0;medium;2;marketing
923;1;0,43;0,47;137;3;0;0;medium;2;marketing
924;1;0,44;0,5;156;3;0;0;medium;2;sales
925;1;0,42;0,56;147;3;0;0;medium;2;sales
926;1;0,11;0,8;243;4;0;0;medium;6;sales
927;1;0,78;0,87;236;5;0;0;medium;4;sales
928;1;0,46;0,86;212;4;0;0;medium;2;sales
929;1;0,77;0,91;261;6;0;0;medium;5;sales
930;1;0,83;0,82;243;5;0;0;medium;4;sales
931;1;0,32;0,58;271;5;0;0;high;5;sales
932;1;0,9;0,92;154;4;0;0;low;5;sales
933;1;0,42;0,52;151;3;0;0;medium;2;sales
934;1;0,1;0,96;254;4;1;0;medium;6;sales
935;1;0,1;0,91;285;4;0;0;medium;6;sales
936;1;0,44;0,49;130;3;0;0;medium;2;sales
937;1;0,1;0,95;301;4;0;0;low;6;sales
938;1;0,11;0,8;286;4;0;0;low;6;sales
939;1;0,1;0,89;246;4;0;0;low;6;sales
940;1;0,39;0,47;135;3;0;0;low;2;sales
941;1;0,92;0,92;245;5;0;0;low;4;sales
942;1;0,43;0,56;136;3;0;0;low;2;sales
943;1;0,11;0,89;301;4;0;0;low;6;accounting
944;1;0,81;1;235;5;0;0;low;5;accounting
945;1;0,11;0,85;272;4;0;0;low;6;accounting
946;1;0,87;1;274;5;0;0;low;5;hr
947;1;0,37;0,46;131;3;0;0;low;2;hr
948;1;0,39;0,56;135;3;0;0;low;2;hr
949;1;0,61;0,86;196;4;0;0;low;4;hr
950;1;0,11;0,95;285;4;0;0;low;6;technical
951;1;0,49;0,9;289;5;0;0;low;6;technical
952;1;0,36;0,52;157;3;0;0;low;2;technical
953;1;0,39;0,94;308;4;0;0;low;6;technical
954;1;0,41;0,71;301;5;0;0;low;4;technical
955;1;0,4;0,46;131;3;0;0;low;2;technical
956;1;0,1;0,91;262;5;1;0;low;6;technical
957;1;0,46;0,53;143;3;1;0;low;2;technical
958;1;0,39;0,57;133;3;0;0;medium;2;technical
959;1;0,41;0,5;153;3;0;0;medium;2;technical
960;1;0,1;0,94;281;4;0;0;medium;6;technical
961;1;0,39;0,51;132;3;0;0;medium;2;support
962;1;0,73;0,83;270;5;1;0;medium;5;support
963;1;0,41;0,45;150;3;0;0;medium;2;support
964;1;0,37;0,51;140;3;0;0;medium;2;support
965;1;0,38;0,5;150;3;1;0;medium;2;support
966;1;0,8;0,63;180;5;0;0;medium;5;support
967;1;0,29;0,85;281;4;0;0;medium;5;support
968;1;0,85;0,92;275;5;0;0;medium;4;support
969;1;0,42;0,54;130;3;0;0;medium;2;support
970;1;0,41;0,48;130;3;0;0;high;2;support
971;1;0,38;0,46;147;3;0;0;low;2;support
972;1;0,72;1;264;5;0;0;medium;5;technical
973;1;0,11;0,74;290;5;0;0;medium;6;technical
974;1;0,37;0,47;150;3;0;0;medium;2;technical
975;1;0,1;0,81;304;4;0;0;medium;6;management
976;1;0,36;0,54;136;3;0;0;low;2;IT
977;1;0,92;0,94;307;5;0;0;low;5;IT
978;1;0,11;0,87;303;4;0;0;low;5;IT
979;1;0,39;0,56;156;3;0;0;low;2;IT
980;1;0,11;0,95;271;4;0;0;low;6;IT
981;1;0,45;0,45;140;3;0;0;low;2;product_mng
982;1;0,44;0,55;130;3;1;0;low;2;product_mng
983;1;0,85;0,97;266;6;0;0;low;4;product_mng
984;1;0,43;0,52;139;3;0;0;low;2;product_mng
985;1;0,75;0,86;260;5;0;0;low;5;IT
986;1;0,11;0,55;137;3;1;0;low;2;RandD
987;1;0,36;0,5;158;3;0;0;low;2;RandD
988;1;0,1;0,79;249;4;0;0;low;6;RandD
989;1;0,74;0,89;259;5;0;0;low;5;RandD
990;1;0,4;0,46;144;3;0;0;low;2;RandD
991;1;0,39;0,77;244;4;0;0;low;6;marketing
992;1;0,76;0,91;219;5;0;0;low;4;sales
993;1;0,45;0,57;151;3;0;0;low;2;accounting
994;1;0,84;0,88;269;5;0;0;low;4;support
995;1;0,38;0,45;127;3;0;0;low;2;technical
996;1;0,38;0,46;144;3;0;0;low;2;management
997;1;0,38;0,54;157;3;0;0;medium;2;marketing
998;1;0,86;0,94;224;5;0;0;medium;5;marketing
999;1;0,37;0,46;155;3;0;0;medium;2;marketing
1000;1;0,37;0,5;131;3;0;0;medium;2;sales
1001;1;0,87;1;258;5;1;1;medium;4;sales
1002;1;0,11;0,85;267;4;0;0;medium;6;sales
1003;1;0,42;0,5;141;3;0;0;medium;2;sales
1004;1;0,43;0,48;160;3;0;0;medium;2;sales
1005;1;0,19;0,8;247;4;0;0;medium;6;sales
1006;1;0,54;0,56;260;3;0;0;medium;4;sales
1007;1;0,4;0,47;151;3;0;0;medium;2;sales
1008;1;0,36;0,52;137;3;1;0;medium;2;sales
1009;1;0,87;0,9;256;5;0;0;high;4;sales
1010;1;0,75;0,88;239;5;0;0;low;4;sales
1011;1;0,43;0,53;152;3;0;0;medium;2;sales
1012;1;0,43;0,47;149;3;0;0;medium;2;sales
1013;1;0,1;0,87;284;4;0;0;medium;6;sales
1014;1;0,11;0,78;248;4;0;0;medium;6;sales
1015;1;0,44;0,53;156;3;0;0;low;2;sales
1016;1;0,39;0,48;138;3;0;0;low;2;sales
